observe_task/clean_success_rate,observe/obs_delta_s_mean_mean,val/text/tool_call_count/mean,observe_task/cool_entropy_mean,training/rollout_probs_diff_std,observe_task/heat_s_theta_mean,training/epoch,critic/score/max,perf/max_memory_allocated_gb,actor/kl_coef,actor/grad_norm,episode/length/max,timing_per_token_ms/gen,observe/failure_s_theta_mean,critic/returns/max,training/global_step,timing_s/update_actor,perf/cpu_memory_used_gb,training/rollout_probs_diff_max,episode/pick_clean_then_place_in_recep_success_rate,actor/entropy_loss,observe_task/other_entropy_mean,observe/obs_delta_s_sum_mean,observe_task/heat_entropy_mean,critic/advantages/max,episode/pick_cool_then_place_in_recep_success_rate,observe/obs_consecutive_s_mean,val/pick_two_obj_and_place_success_rate,observe/obs_consecutive_s_std,observe_task/examine_success_rate,observe/obs_s_all_theta_sum_mean,observe/obs_step_entropy_mean_std,critic/rewards/mean,observe_task/pick_place_s_theta_mean,actor/ppo_kl,observe/obs_step_entropy_min_mean,response_length/max,timing_s/old_log_prob,observe_task/cool_success_rate,global_seqlen/minmax_diff,observe/success_s_theta_mean,val/pick_heat_then_place_in_recep_success_rate,training/rollout_probs_diff_mean,perf/mfu/actor,timing_s/adv,prompt_length/clip_ratio,observe/obs_s_all_theta_sum_std,_step,observe/obs_wm_s_B_std,observe_task/pick_place_success_rate,observe_task/examine_entropy_mean,timing_s/step,observe/obs_wm_s_B_mean,actor/pg_clipfrac_lower,perf/max_memory_reserved_gb,observe_task/other_success_rate,observe/obs_s_theta_mean_mean,val/pick_cool_then_place_in_recep_success_rate,timing_per_token_ms/ref,prompt_length/min,val/pick_clean_then_place_in_recep_success_rate,observe/obs_delta_s_sum_std,episode/pick_heat_then_place_in_recep_success_rate,observe_task/other_s_theta_mean,episode/reward/min,response_length/min,observe/obs_step_entropy_std_mean,global_seqlen/balanced_max,episode/look_at_obj_in_light_success_rate,episode/valid_action_ratio,critic/rewards/max,observe/obs_s_theta_sum_std,observe/obs_s_all_theta_mean_std,episode/reward/max,observe/obs_s_ref_mean_mean,episode/length/min,response_length/mean,global_seqlen/min,timing_s/testing,perf/time_per_step,_runtime,global_seqlen/mean,val/success_rate,val/text/test_score,observe/obs_n_tokens_mean,prompt_length/mean,observe/obs_step_entropy_min_std,val/pick_and_place_success_rate,observe/obs_s_theta_mean_std,critic/returns/min,observe/obs_wm_s_mean,observe/obs_s_ref_sum_mean,_timestamp,observe/obs_n_tokens_all_mean,episode/reward/mean,observe/failure_entropy_mean,timing_s/wm_surprise,timing_s/gen,critic/score/mean,critic/advantages/mean,observe/obs_s_theta_sum_mean,episode/success_rate,actor/lr,perf/total_num_tokens,perf/throughput,global_seqlen/max,observe/success_s_theta_std,actor/kl_loss,observe_task/pick_place_entropy_mean,timing_s/reward,critic/score/min,critic/rewards/min,episode/length/mean,observe/obs_step_entropy_std_std,response_length/clip_ratio,timing_s/save_checkpoint,actor/pg_clipfrac,observe/failure_s_theta_std,global_seqlen/balanced_min,episode/pick_and_place_success_rate,val/look_at_obj_in_light_success_rate,observe_task/heat_success_rate,observe_task/clean_s_theta_mean,timing_s/ref,observe_task/examine_s_theta_mean,observe/success_entropy_mean,prompt_length/max,timing_per_token_ms/adv,observe/obs_step_entropy_max_mean,episode/pick_two_obj_and_place_success_rate,observe/obs_delta_s_mean_std,observe/obs_n_tokens_all_std,critic/advantages/min,observe/obs_wm_s_std,critic/returns/mean,observe/obs_n_tokens_std,observe_task/cool_s_theta_mean,timing_per_token_ms/update_actor,observe/obs_s_all_theta_mean_mean,observe_task/clean_entropy_mean,observe/obs_step_entropy_max_std,episode/tool_call_count/mean,observe/obs_s_ref_mean_std,observe/obs_s_ref_sum_std,actor/pg_loss,observe/obs_step_entropy_mean_mean
0.6,-0.33393216168787815,,0.550694279304588,0.011031512171030045,1.2782715907630793,64.0,10.0,75.2131609916687,0.01,1.4502622011829824,50.0,1.2997277829599345,1.7602745890218763,3.9124157428741455,65.0,133.5790410367772,370.1449317932129,0.2761889696121216,0.875,0.6164576411247253,0.5665552849776958,-178.90740419836607,0.49009109603670925,3.9124157428741455,0.4583333333333333,0.001297881003119767,,0.1816173793092596,0.0,925.8657971269944,0.31704783946395476,2.8399815559387207,2.0047176381601672,0.005043958353352911,4.851642776938046e-07,371.0,34.959385639987886,0.625,119751.0,1.651536428703507,,0.005619577597826719,0.42334771155877493,135.6842374810949,0.0,53.076276123326736,65,1.6987507928481285,0.7272727272727273,0.6311632783710956,1150.4617599979974,3.8769209183999065,0.00015835740401491742,115.75,0.4659090909090909,1.7293921519461628,,0.011629735672341737,309.0,,24.866320175482354,0.4375,1.749645394187084,0.0,55.0,0.6443006629192763,378024.0,0.375,0.9990808963775635,10.0,53.076276123326736,0.3523163910241177,10.0,2.063324313634041,4.0,131.96920776367188,322669.0,,1150.4617599979974,72590.977423008,378023.75,,,562.9273897058823,562.9273681640625,2.489065155554171e-06,,0.3523163910241177,-19.97104835510254,2.8626421329613283,1104.7732013253606,1776406764.355211,562.9273897058823,5.15625,0.6243209008196792,62.23324741888791,746.4726575873792,2.8399815559387207,-0.023799482733011246,925.8657971269944,0.515625,1e-06,3024190.0,328.5843677243631,442420.0,0.33377172700158575,0.23936957120895386,0.5318111788132801,1.6316259638406336,-0.10000000149011612,-0.10000000149011612,33.8359375,0.23963727737728469,0.0,,0.019221192787346596,0.35470492538314413,378023.0,1.0,,1.0,1.5408186929204704,35.17053032293916,1.9763606183671791,0.39725998725024775,1180.0,0.044866307170215794,2.5995441729969837,0.2,0.07836081167030755,142.4110637838202,-19.97104835510254,1.6633597407504346,-0.023799482733011246,142.4110637838202,1.5893353961833792,0.044170188062514985,1.7293921519461628,0.5065718323116501,0.9275224213097654,0.0,0.41996851283689296,66.09939263964569,0.05144626466447816,0.5598339318004197
0.6428571428571429,-0.3877565618752036,,0.3778705884423633,0.010745342820882797,1.6570727927608089,65.0,10.0,75.2131609916687,0.01,1.6997227392026357,50.0,1.3167101062517392,2.0529510999858287,1.8298935890197754,66.0,95.17857211409137,367.98111724853516,0.31719255447387695,,0.6569991111755371,0.6096143767796373,-178.29436951024192,0.15623935584265453,1.8298935890197754,1.0,0.0011029335559698662,,0.2500040186140172,0.9166666666666666,913.6014332430703,0.3502553755505548,5.07525110244751,2.1214953056802215,0.003403376749312364,1.0170042514801025e-06,383.0,24.955810758750886,0.9,79033.0,1.9232486979143806,,0.005595993250608444,0.42878640668068996,96.04518576106057,0.0,51.64054945591132,66,1.7428672073501865,0.7058823529411765,0.4748941141459131,896.2193601140752,3.872218607991402,0.0,115.75,0.7123287671232876,1.987122788220214,,0.010886840149833155,264.0,,26.28446592958208,0.9583333333333334,2.054307526060042,0.0,55.0,0.6573847654508427,273363.0,0.9375,0.9991629719734192,10.0,51.64054945591132,0.3374160806141019,10.0,2.374879350095417,3.0,133.5795135498047,247061.0,,896.2193601140752,73499.101884157,273362.25,,,476.6040736607143,476.60406494140625,3.883794122074924e-06,,0.3374160806141019,-20.538467407226562,2.922456051272872,1091.8958027533122,1776407662.1875467,476.6040736607143,7.421875,0.7346707477152516,23.78616231912747,630.3736466579139,5.07525110244751,-0.022017231211066246,913.6014332430703,0.7421875,1e-06,2186898.0,305.017122108593,326094.0,0.3644912035770596,0.2516644299030304,0.6338677909860219,1.4197915713302791,-0.10000000149011612,-0.10000000149011612,26.25,0.26542861335701384,0.0,,0.01555200681572647,0.29278979295314417,273362.0,0.5625,,1.0,1.6206786991474254,23.808408949989825,2.125992733190861,0.43595978051092255,912.0,0.043918456992992155,2.685591844575746,0.5833333333333334,0.08380361372285934,103.59636212032738,-20.538467407226562,1.75054176057841,-0.022017231211066246,103.59636212032738,1.5806134841928403,0.04352218169941688,1.987122788220214,0.5454177250508714,1.04217027305826,0.0,0.40714355719274314,68.06448581845362,0.0862975459811943,0.5830649303757777
0.8461538461538461,-0.3579221183885672,,0.5813576300408999,0.010429617017507553,1.6370972729737974,66.0,10.0,75.2131609916687,0.01,0.9313312224777681,50.0,1.3364622668149215,1.8328839494072053,1.337684988975525,67.0,99.8534617582336,384.2771415710449,0.18463602662086487,0.875,0.6947728991508484,0.6554548842001728,-179.96089696884155,0.5054401980811044,1.337684988975525,1.0,0.0035978124007972037,,0.17809369993581148,0.8,919.0954157624926,0.36683689826607896,3.9619698524475098,2.023867708331275,0.004798021626421749,1.6987323760986328e-06,504.0,25.875760935712606,0.7,64752.0,1.8364060997899536,,0.005437011830508709,0.433309778519793,95.45362336421385,0.0,49.37164971372204,67,1.673673427788342,0.7058823529411765,0.5631769546023135,906.4991203490645,3.8651137204308594,0.0,115.75,0.5833333333333334,1.834279444257513,,0.011465879834563656,264.0,,30.433610395747674,0.625,1.8265003969221556,0.0,58.0,0.6893914719465621,289773.0,0.9166666666666666,0.9991629719734192,10.0,49.37164971372204,0.2688460979836237,10.0,2.1922015626460802,3.0,132.560546875,255871.0,,906.4991203490645,74569.183865649,289772.5,,,514.2530691964286,514.2530517578125,6.074589802839e-06,,0.2688460979836237,-1.9246389865875244,2.864000075135014,1099.0563127313342,1776408570.311201,514.2530691964286,6.640625,0.7587448358088181,21.664873225148767,634.9492135769688,3.9619698524475098,-0.01448100060224533,919.0954157624926,0.6640625,1e-06,2318180.0,319.6610934254604,320623.0,0.2743788243686097,0.24720394611358643,0.6165004184003919,1.3693576180376112,-0.10000000149011612,-0.10000000149011612,27.796875,0.2711671384392568,0.0,,0.009908206802460231,0.26514357193718063,289772.0,0.5,,1.0,1.6685132886919065,26.579973314888775,2.007837446071933,0.41621545938984816,987.0,0.041176105118762935,2.7745802084516202,0.16666666666666666,0.07126139744470573,94.91346720735211,-1.9246389865875244,1.6692737312751509,-0.01448100060224533,94.91346720735211,1.6802565910904572,0.04307407611067027,1.834279444257513,0.5156838115079293,1.0528671757908923,0.0,0.31866184203046777,66.80013432675331,0.0006514399179390498,0.6230328618928199
0.3076923076923077,-0.3484273965253375,,0.5190416124741031,0.010923235677182674,1.5751037034609772,67.0,10.0,75.2131609916687,0.01,1.1268440393730998,50.0,0.9660973895695517,1.7602623562657311,3.469275951385498,68.0,156.65020890301093,368.5386962890625,0.3702121675014496,0.6666666666666666,0.6535986065864563,0.595385368729826,-182.35092856884003,0.3535297489801391,3.469275951385498,0.4166666666666667,0.0011481084772690824,,0.1880294514498528,0.5,917.5173511147499,0.35464569244264915,2.318242311477661,2.0435939482314267,0.005484840984900074,1.3422220945358277e-06,512.0,40.616030869074166,0.25,122883.0,1.711577654152879,,0.0056524318642914295,0.42064253963259274,135.43210062710568,0.0,47.658734048401875,68,1.7938779156565772,0.4,0.5149327988161686,1068.16571453074,4.015385392098688,8.452345573459752e-05,115.75,0.4166666666666667,1.74897549270949,,0.011869355963909907,286.0,,28.526414801161717,0.75,1.7703271202020148,0.0,55.0,0.6664673757346463,440140.0,0.0,0.998828113079071,10.0,47.658734048401875,0.3818920122431553,10.0,2.0974028892348273,5.0,133.2224578857422,379551.0,,1068.16571453074,75735.081852005,440139.375,,,554.4953125,554.4953002929688,5.70995881396527e-06,,0.3818920122431553,-20.416458129882812,2.9991404203290584,1099.86827968359,1776409640.393992,554.4953125,4.140625,0.6580378126647601,31.75466033210978,658.9740633280016,2.318242311477661,-0.024285877123475075,917.5173511147499,0.4140625,1e-06,3521115.0,412.0515843305824,502434.0,0.3751371090815306,0.2610083222389221,0.5687577134433819,2.0957441232167184,-0.10000000149011612,-0.10000000149011612,38.21875,0.2645457069042132,0.0003906250058207661,,0.014039366418728605,0.383190997174682,440139.0,1.0,,1.0,1.4593243871851715,41.79336732486263,2.1172867120679273,0.37164188760922,1397.0,0.03846284504400046,2.70628798333928,0.23214285714285715,0.0941737019539505,142.98596814863458,-20.416458129882812,1.806165536762295,-0.024285877123475075,142.98596814863458,1.4056500147638569,0.04448880792107356,1.74897549270949,0.6478311424271777,1.043906448699211,0.0,0.46443969137603114,64.99564272332407,0.13688091468065977,0.5916409448833292
0.3,-0.3310940532960103,,0.4971622481472849,0.010311374440789223,1.7610273210801284,68.0,10.0,75.2131609916687,0.01,1.4990866201765396,50.0,1.3598528954607532,1.8565777879145,4.353121757507324,69.0,125.64447266515344,380.2513847351074,0.23718512058258057,0.6875,0.6665887832641602,0.6054874452601217,-169.98178751328413,0.8364255166053772,4.353121757507324,0.4375,0.0015924136708462594,,0.17333251279493092,1.0,923.9308399873621,0.37515301519498223,2.975459575653076,1.922774621801226,0.003453540082452545,1.893762279959286e-06,512.0,31.624140090774745,1.0,64492.0,1.7043554260694318,,0.005239590536803007,0.4278712332059736,132.5097509319894,0.0,45.152984023689754,69,1.7572055519224175,0.6428571428571429,0.28529861931289946,1164.2112495210022,4.089825525153977,3.0664852067061205e-05,115.75,0.4946236559139785,1.8112818415474587,,0.011612981938611591,304.0,,27.960161427138907,1.0,1.8037121243490482,0.0,56.0,0.6697351593140732,359662.0,1.0,0.998161792755127,10.0,45.152984023689754,0.29734879492484256,10.0,2.1423758948434695,4.0,136.51034545898438,326615.0,,1164.2112495210022,77370.79565234,359661.75,,,524.6325827205883,524.632568359375,9.151104325841824e-06,,0.29734879492484256,-19.996055603027344,3.069337784949526,1093.9126275006463,1776410806.2920725,524.6325827205883,5.3125,0.6776928370163493,30.433690920006484,807.8790862229653,2.975459575653076,-0.03804453834891319,923.9308399873621,0.53125,1e-06,2877294.0,308.93169100365384,391107.0,0.2704501487132623,0.24365046620368958,0.6299990226911636,1.8629830619320273,-0.10000000149011612,-0.10000000149011612,33.3671875,0.2789326291139812,0.0009191176504828036,,0.015562431083012866,0.2966330665869658,359661.0,0.6666666666666666,,0.0,1.8732463381663285,33.4139632540755,1.6900820973713648,0.40927178000880254,860.0,0.04605360138101612,2.7373326613622555,0.175,0.06402228994570468,94.76860303049536,-19.996055603027344,1.7852571243804525,-0.03804453834891319,94.76860303049536,1.5381564516564141,0.043667582341308686,1.8112818415474587,0.5341805410708356,1.086047588593377,0.0,0.34282625200817485,62.067055207636564,0.0648671642274541,0.5978203028194805
0.8947368421052632,-0.31525309656732853,0.0,0.6815101720422095,0.011085779406130314,1.7246700691699468,69.0,10.0,75.2131609916687,0.01,1.3225739087377275,50.0,1.4982135418614324,1.833858931975057,3.236217737197876,70.0,102.56907621026039,367.03040313720703,0.35716545581817627,0.8125,0.589134156703949,0.5064427241638253,-164.0075168269021,0.2591620252933353,3.236217737197876,0.5,0.003327311014148778,0.5555555555555556,0.21098021363649927,0.75,944.4960183245795,0.3554250574673564,4.327483654022217,2.0979344770861954,0.004178066609581167,1.0319054126739502e-06,512.0,26.422333339229226,0.1,127878.0,1.8085398317165577,0.9,0.005487931426614523,0.44412208908439993,106.60796253290027,0.0,57.98396610937116,70,1.7406149954907555,0.8333333333333334,0.5321202109518804,1633.596586307045,3.885879780082697,2.8217212405122283e-05,115.75,0.6829268292682927,1.822901921790645,0.6153846153846154,0.010750741658251404,262.0,0.7142857142857143,26.545257870972037,1.0,1.8824947454719032,0.0,57.0,0.5986577875488105,304298.0,0.0,0.9991629719734192,10.0,57.98396610937116,0.38351574598843435,10.0,2.1381550183579736,4.0,134.2924041748047,240641.0,623.3015513471328,1633.596586307045,78391.077206958,304297.625,0.703125,4.489559164733179,544.943359375,544.943359375,5.24810792781998e-06,0.7878787878787878,0.38351574598843435,-1.9380786418914795,2.834648248186568,1108.5035351514816,1776412442.0054204,544.943359375,6.875,0.6592833690411254,25.191132261883467,721.0961705520749,4.327483654022217,-0.030706465244293213,944.4960183245795,0.6875,1e-06,2434381.0,186.27464549733412,368519.0,0.3330885068882565,0.2267976552248001,0.438974975585122,1.5666084671393037,-0.10000000149011612,-0.10000000149011612,27.390625,0.2668577223798337,0.00027901786961592734,,0.014696187730545976,0.41758325808919045,304297.0,1.0,0.6923076923076923,1.0,1.7141671507179916,26.171401228755713,2.2896601837565487,0.32305216146987303,1006.0,0.043792636622164025,2.495947796186166,0.375,0.0764211158185072,132.62503734468422,-1.9380786418914795,1.706215491748729,-0.030706465244293213,132.62503734468422,1.4426086812550243,0.04213353464813453,1.822901921790645,0.379667296794218,1.0343908105298107,0.0,0.4479090925381398,75.33211057152904,0.05931018851697445,0.513777062416401
0.5,-0.33622995784567805,,0.4845803896781846,0.011050856672227383,,70.0,10.0,75.2131609916687,0.01,1.4323319447667975,50.0,0.9163565781341696,1.8647724943551212,4.9060468673706055,71.0,140.34134413208812,366.45617294311523,0.2772974967956543,0.4166666666666667,0.6437806487083435,0.5720227068717191,-167.92180228233337,,4.9060468673706055,0.4583333333333333,0.0013192479607121931,,0.1970901785077365,0.0,940.1363596414265,0.3816270733231807,2.956270694732666,2.062774871635238,0.004721430271801134,1.1230769910310444e-06,512.0,36.40538409771398,0.6,64631.0,1.894785054487002,,0.005615407135337591,0.426917796372409,138.736822869163,0.0,52.26265416666453,71,1.8059668531116873,0.7058823529411765,0.6242835018783808,1018.8336615241133,4.069313165449881,8.318085440949194e-05,115.75,0.43820224719101125,1.8736454510717424,,0.011270014332558878,311.0,,26.048403215441063,0.625,1.9059851757486928,0.0,59.0,0.6301487318276869,400828.0,,0.9985608458518982,10.0,52.26265416666453,0.28747939063579825,10.0,2.2098754089174206,4.0,141.66282653808594,364351.0,,1018.8336615241133,79316.984607802,400827.25,,,517.5925164473684,517.592529296875,5.505110532290271e-06,,0.28747939063579825,-20.465349197387695,3.056594078940658,1108.0581619237598,1776413462.2874317,517.5925164473684,4.84375,0.629742649758438,33.245454385876656,631.4136674501933,2.956270694732666,-0.039574772119522095,940.1363596414265,0.484375,1e-06,3206618.0,393.41775319867895,428982.0,0.3004263387371064,0.2724878489971161,0.46657521025279836,1.8851653658784926,-0.10000000149011612,-0.10000000149011612,36.625,0.2779382580325105,0.0006167762912809849,,0.02060088567362216,0.28139523482510836,400827.0,1.0,,,1.6707836896003065,36.13863081904128,2.0801125097712134,0.3874759924013857,1134.0,0.04326577810926122,2.6358153925914514,0.25,0.07686716550514268,108.2953255809347,-20.465349197387695,1.7822496096968357,-0.039574772119522095,108.2953255809347,1.5113564605569973,0.04376615615957003,1.8736454510717424,0.5610922007773083,1.1127962843754884,0.0,0.35029679026202276,65.27693894885198,0.016475762706249952,0.5581185845282897
0.7058823529411765,-0.31301723746825943,,0.37304070560733954,0.011217075400054455,1.5357618031972533,71.0,10.0,75.2131609916687,0.01,1.4868688210844994,50.0,1.644760172887189,1.8663456458722563,1.9327080249786377,72.0,85.67628540517762,379.8065643310547,0.2309485375881195,0.9375,0.5855516791343689,0.5089279741085319,-157.54587733745575,0.13291497189890256,1.9327080249786377,0.7916666666666666,0.0031001257130124148,,0.20401069146256912,,936.035046339035,0.40254689609815564,5.826725006103516,2.096860074111341,0.004840275102954668,5.693485339482626e-07,512.0,21.577395290136337,1.0,62490.0,1.8602381555867862,,0.00532455975189805,0.4393588636674306,92.18140230793506,0.0,51.30834344085621,72,1.8039207101609218,0.9375,,924.1410997118801,4.166639025032055,0.0,115.75,0.788235294117647,1.8627869194363866,,0.01069089808388584,283.0,,24.730277781265976,0.6875,1.858586906624405,0.0,56.0,0.5641890032008329,251494.0,,0.9990234375,10.0,51.30834344085621,0.33111636044882653,10.0,2.1758041569046465,4.0,134.6803436279297,223085.0,,924.1410997118801,80542.219475606,251493.625,,,520.2509765625,520.2509765625,4.484402645777753e-06,,0.33111636044882653,-20.635557174682617,3.0649839888501447,1093.5809236764908,1776414388.1934283,520.2509765625,8.125,0.70218653673402,20.585812061093748,680.4997844099998,5.826725006103516,-0.062850721180439,936.035046339035,0.8125,1e-06,2011949.0,272.13769096343435,285575.0,0.3445797228718082,0.26313355565071106,0.3391032351230803,1.3459930713288486,-0.10000000149011612,-0.10000000149011612,22.75,0.2970370797409118,0.0022786457557231188,,0.016934269883980353,0.31131073314054425,251493.0,0.9,,1.0,1.912062836472055,21.50954170897603,,0.3300717932021235,955.0,0.045816967680560025,2.3918623093826077,0.5,0.06961990012053684,105.25379715455674,-20.635557174682617,1.7234632688517086,-0.062850721180439,105.25379715455674,1.5776482050404137,0.042583726230226326,1.8627869194363866,0.5138190714956776,1.1891733661187796,0.0,0.38618866767709104,64.48429198771315,0.033003594706921525,0.4853618652099006
0.6875,-0.3158613958186459,,0.5188523333872089,0.010923940688371658,1.6464271533903567,72.0,10.0,75.2131609916687,0.01,1.5658153321813135,50.0,1.3565124219568552,1.8666813302190086,4.316703796386719,73.0,129.06676274491474,383.91175079345703,0.23105162382125854,0.46875,0.6511902213096619,0.5684364038026076,-157.14815808744993,0.3492525738453673,4.316703796386719,0.6875,0.0020944260962868473,,0.1939667177644333,,928.0695573021384,0.40404452114759026,4.108157634735107,2.0611471994218613,0.0037031952467313045,1.3156848795273725e-06,512.0,34.07034075492993,0.5,136020.0,1.8800377578395566,,0.00545368529856205,0.4218324979859717,129.54407154303044,0.0,48.98798714816459,73,1.8944928705085375,0.6923076923076923,,1222.8589211250655,4.2419250621597335,2.2425993366221735e-05,115.75,0.5806451612903226,1.8721687595814946,,0.011599446950099498,257.0,,25.459827391719852,0.625,1.88267574497659,0.0,52.0,0.6223745516172665,363794.0,,0.9970128536224365,10.0,48.98798714816459,0.3758670516070661,10.0,2.1880301554001402,5.0,146.08111572265625,316029.0,,1222.8589211250655,81490.758398049,363793.375,,,522.6567095588235,522.65673828125,7.485000373472616e-06,,0.3758670516070661,-20.120615005493164,3.194509941927048,1085.2177153895882,1776415613.4288836,522.6567095588235,6.09375,0.683100680227852,31.08776727411896,862.3959896969609,4.108157634735107,-0.05172786861658096,928.0695573021384,0.609375,1e-06,2910347.0,297.4941497464806,452049.0,0.3616944928643706,0.21400125324726105,0.4756355757455221,1.9543334604240954,-0.10000000149011612,-0.10000000149011612,33.109375,0.2974193204411974,0.0018382353009656072,,0.019105781575062257,0.3853468816927562,363793.0,1.0,,1.0,1.7529131851221726,33.758415632881224,,0.3667670417404098,1138.0,0.04451155533791346,2.62165039766799,0.45,0.07622993781582264,139.94346869748784,-20.120615005493164,1.8664122540281902,-0.05172786861658096,139.94346869748784,1.5430038351022972,0.04434755125245022,1.8721687595814946,0.5523543695960657,1.1996610171303388,0.0,0.4383048126713251,64.11007367280577,-0.04166694960611708,0.5531364004448679
0.9411764705882353,-0.35300403021500065,,0.17554591706111317,0.011181035079061985,1.5581169014140566,73.0,10.0,75.2131609916687,0.01,1.4309484561284382,50.0,1.6942394671061787,1.9922182479767518,2.761756420135498,74.0,84.18581342697144,400.2303924560547,0.23105764389038086,1.0,0.6056621670722961,0.5370407022208392,-166.8235013683637,0.15120196537602515,2.761756420135498,0.5416666666666666,0.002994249615232343,,0.24674615230426383,0.4,929.6155789494514,0.40145183440030524,5.042025089263916,2.0348894886709816,0.0034810104819674357,1.531715194384257e-06,512.0,20.753281438723207,1.0,55861.0,1.9476504947592468,,0.00543199060484767,0.4245725653521642,80.75432342290878,0.0,57.34291736970252,74,1.819782798344087,0.9285714285714286,0.5343421674612481,946.1403011139482,3.930460649697731,0.0,115.75,0.7108433734939759,1.9697457708498263,,0.010615310779567478,264.0,,29.535881466784456,1.0,2.007783599265961,0.0,53.0,0.5707513897432364,239246.0,0.4375,0.9970703125,10.0,57.34291736970252,0.29393642251085295,10.0,2.3227498010648273,4.0,137.6822967529297,216480.0,,946.1403011139482,82551.498694238,239245.875,,,485.3538411458333,485.3538513183594,7.067097899829258e-06,,0.29393642251085295,-1.75545334815979,2.901187661186365,1096.439080317815,1776416561.966927,485.3538411458333,7.734375,0.67823519977574,22.120667286217213,716.5955250072293,5.042025089263916,-0.04291905462741852,929.6155789494514,0.7734375,1e-06,1913967.0,252.86511389306781,272341.0,0.33514473307451165,0.26865482330322266,0.39853579576152404,1.0101536312140524,-0.10000000149011612,-0.10000000149011612,22.7421875,0.297699875297741,0.0029296875,,0.016388304550976802,0.24296326553634423,239245.0,0.9375,,1.0,1.7159834070496536,20.317354526836425,2.0527689994418363,0.31630719658961365,870.0,0.042192118998346774,2.421326189301908,0.25,0.07658887721868113,95.96195802290275,-1.75545334815979,1.7340139022224423,-0.04291905462741852,95.96195802290275,1.5583266448090196,0.043984986902580576,1.9697457708498263,0.3245565590561016,1.1925549713511856,0.0,0.3513303383086932,76.12073046261594,0.13152198431392512,0.49573960181502724
0.7222222222222222,-0.32972563549049905,,0.7594605472009137,0.010814419947564602,1.5591437937789636,74.0,10.0,75.2131609916687,0.01,1.8571664499385017,50.0,1.4414062992465937,1.7861984477436303,1.8698352575302124,75.0,101.52398538170382,381.0645294189453,0.23096096515655518,,0.714762270450592,0.6063373637191514,-167.17152694293432,0.7801286447184538,1.8698352575302124,0.5,0.0001627103883953369,,0.26885060180229653,1.0,929.0229210342679,0.4266123597839648,3.665820360183716,1.9384583725058748,0.0026587716381202752,1.7849462372916086e-06,512.0,26.98857063241303,0.0,63857.0,1.8929517501108206,,0.005597496870905161,0.4453294115202745,105.4991353917867,0.0,51.949087847118214,75,1.9134964031550836,0.8333333333333334,0.4130378644913435,1059.212151140906,3.9357643721325855,3.213780811555418e-05,115.75,0.6483516483516484,1.8253373538012443,,0.011113030574350325,290.0,,25.847781932018485,0.0,1.8512970106988351,0.0,54.0,0.6624483349130189,301540.0,0.5,0.9952567219734192,10.0,51.949087847118214,0.2913952808406627,10.0,2.1550629892917432,4.0,148.93833923339844,270018.0,,1059.212151140906,83639.971893047,301539.375,,,524.140625,524.140625,1.4096511629231457e-05,,0.2913952808406627,-14.402859687805176,2.9471544661002036,1096.1944479772023,1776417622.7084024,524.140625,6.5625,0.7251979669318063,26.702599892858416,769.4154755063355,3.665820360183716,-0.07623004913330078,929.0229210342679,0.65625,1e-06,2412315.0,284.68269994373065,333875.0,0.2653576768047515,0.23369541764259338,0.4712178196870919,1.5697251209057868,-0.10000000149011612,-0.10000000149011612,27.25,0.30615075962761396,0.004464285913854837,,0.016933780146895776,0.29853705944307074,301539.0,0.9027777777777778,,0.0,1.6586038874573548,26.808130349963903,1.8437874562564636,0.4129148160335657,1043.0,0.043733565223358764,2.783410929409521,0.4375,0.07526400906566771,102.79962892322244,-14.402859687805176,1.8698836978031053,-0.07623004913330078,102.79962892322244,1.8748857424998524,0.04208570828507215,1.8253373538012443,0.6249386986124922,1.2525115240637525,0.0,0.35044017507261194,61.81140462350993,-0.042573860222806355,0.6107057626125295
